route_id,route_name,source,day_type,headway_min_m,headway_max_m,up_first,up_last,down_first,down_last
234000850,31-2,gyeonggi,토요일,35,60,05:00,22:00,06:00,23:00
234000850,31-2,gyeonggi,일요일,35,60,05:00,22:00,06:00,23:00
234000850,31-2,gyeonggi,공휴일,35,60,05:00,22:00,06:00,23:00
234000860,988-3,gyeonggi,평일,,,18:20,18:20,19:30,19:30
234000860,988-3,gyeonggi,토요일,,,18:20,18:20,19:30,19:30
234000860,988-3,gyeonggi,일요일,,,18:20,18:20,19:30,19:30
234000860,988-3,gyeonggi,공휴일,,,18:20,18:20,19:30,19:30
234000861,988-2,gyeonggi,평일,,,11:10,16:40,12:20,17:50
234000861,988-2,gyeonggi,토요일,,,11:10,16:40,12:20,17:50
234000861,988-2,gyeonggi,일요일,,,11:10,16:40,12:20,17:50
234000861,988-2,gyeonggi,공휴일,,,11:10,16:40,12:20,17:50
234000862,989-3,gyeonggi,평일,,,20:10,20:10,21:00,21:00
234000862,989-3,gyeonggi,토요일,,,20:10,20:10,21:00,21:00
234000862,989-3,gyeonggi,일요일,,,20:10,20:10,21:00,21:00
234000862,989-3,gyeonggi,공휴일,,,20:10,20:10,21:00,21:00
234000873,100,gyeonggi,평일,10,30,04:55,22:45,06:00,23:50
234000873,100,gyeonggi,토요일,20,35,04:55,22:45,06:00,23:50
234000873,100,gyeonggi,일요일,20,35,04:55,22:45,06:00,23:50
234000873,100,gyeonggi,공휴일,20,35,04:55,22:45,06:00,23:50
234000875,M4101,gyeonggi,평일,5,20,05:10,22:50,06:00,23:40
234000875,M4101,gyeonggi,토요일,10,20,05:10,22:50,06:00,23:40
234000875,M4101,gyeonggi,일요일,15,35,05:10,22:50,06:00,23:40
234000875,M4101,gyeonggi,공휴일,15,35,05:10,22:50,06:00,23:40
234000878,8100,gyeonggi,평일,6,10,05:00,23:00,05:55,23:50
234000878,8100,gyeonggi,토요일,8,12,05:00,23:00,05:55,23:50
234000878,8100,gyeonggi,일요일,12,20,05:00,23:00,05:55,23:50
234000878,8100,gyeonggi,공휴일,12,20,05:00,23:00,05:55,23:50
234000879,1101,gyeonggi,평일,15,25,05:00,23:00,05:50,23:50
234000879,1101,gyeonggi,토요일,25,35,05:00,23:00,05:50,23:50
234000879,1101,gyeonggi,일요일,30,50,05:00,23:00,05:50,23:50
234000879,1101,gyeonggi,공휴일,30,50,05:00,23:00,05:50,23:50
234000882,1150,gyeonggi,평일,6,30,05:00,22:30,06:10,23:40
234000882,1150,gyeonggi,토요일,15,30,05:00,22:30,06:10,23:40
234000882,1150,gyeonggi,일요일,15,30,05:00,22:30,06:10,23:40
234000882,1150,gyeonggi,공휴일,15,30,05:00,22:30,06:10,23:40
234000884,1560A,gyeonggi,평일,5,20,05:00,11:30,06:20,12:50
234000884,1560A,gyeonggi,토요일,20,25,05:00,11:20,06:20,12:40
234000884,1560A,gyeonggi,일요일,20,30,05:00,11:30,06:20,12:50
234000884,1560A,gyeonggi,공휴일,20,30,05:00,11:30,06:20,12:50
234000886,9300,gyeonggi,평일,5,30,05:00,23:00,05:50,23:50
234000886,9300,gyeonggi,토요일,15,30,05:00,23:00,05:50,23:50
234000886,9300,gyeonggi,일요일,15,30,05:00,23:00,05:50,23:50
234000886,9300,gyeonggi,공휴일,15,30,05:00,23:00,05:50,23:50
234000901,38-8,gyeonggi,평일,120,240,06:20,20:00,07:00,20:40
234000901,38-8,gyeonggi,토요일,120,240,06:20,20:00,07:00,20:40
234000901,38-8,gyeonggi,일요일,120,240,06:20,20:00,07:00,20:40
234000901,38-8,gyeonggi,공휴일,120,240,06:20,20:00,07:00,20:40
234000960,1-21,gyeonggi,평일,50,160,06:20,21:30,07:10,22:20
234000960,1-21,gyeonggi,토요일,50,160,06:20,21:30,07:10,22:20
234000960,1-21,gyeonggi,일요일,50,160,06:20,21:30,07:10,22:20
234000960,1-21,gyeonggi,공휴일,50,160,06:20,21:30,07:10,22:20
234000995,M4403,gyeonggi,평일,3,20,05:20,23:15,06:00,00:00
234000995,M4403,gyeonggi,토요일,5,30,05:20,23:15,06:00,00:00
234000995,M4403,gyeonggi,일요일,10,45,05:20,23:15,06:00,00:00
234000995,M4403,gyeonggi,공휴일,10,45,05:20,23:15,06:00,00:00
234000996,39-1,gyeonggi,평일,70,130,07:00,19:25,07:30,19:55
234000996,39-1,gyeonggi,토요일,70,130,07:00,19:25,07:30,19:55
234000996,39-1,gyeonggi,일요일,70,130,07:00,19:25,07:30,19:55
234000996,39-1,gyeonggi,공휴일,70,130,07:00,19:25,07:30,19:55
234000998,36-7,gyeonggi,평일,,,13:25,19:15,13:50,19:40
234000998,36-7,gyeonggi,토요일,,,13:25,19:15,13:50,19:40
234000998,36-7,gyeonggi,일요일,,,13:25,19:15,13:50,19:40
234000998,36-7,gyeonggi,공휴일,,,13:25,19:15,13:50,19:40
234001003,37-2,gyeonggi,평일,90,220,07:00,19:30,07:30,20:00
234001003,37-2,gyeonggi,토요일,90,220,07:00,19:30,07:30,20:00
234001003,37-2,gyeonggi,일요일,90,220,07:00,19:30,07:30,20:00
234001003,37-2,gyeonggi,공휴일,90,220,07:00,19:30,07:30,20:00
234001007,37-3,gyeonggi,평일,40,130,06:50,20:40,07:40,21:30
234001007,37-3,gyeonggi,토요일,40,130,06:50,20:40,07:40,21:30
234001007,37-3,gyeonggi,일요일,40,130,06:50,20:40,07:40,21:30
234001007,37-3,gyeonggi,공휴일,40,130,06:50,20:40,07:40,21:30
234001009,39-4,gyeonggi,평일,35,85,06:00,21:15,06:45,22:00
234001009,39-4,gyeonggi,토요일,35,85,06:00,21:15,06:45,22:00
234001009,39-4,gyeonggi,일요일,35,85,06:00,21:15,06:45,22:00
234001009,39-4,gyeonggi,공휴일,35,85,06:00,21:15,06:45,22:00
234001010,36-9,gyeonggi,평일,,,19:00,19:00,19:20,19:20
234001010,36-9,gyeonggi,토요일,,,19:00,19:00,19:20,19:20
234001010,36-9,gyeonggi,일요일,,,19:00,19:00,19:20,19:20
234001010,36-9,gyeonggi,공휴일,,,19:00,19:00,19:20,19:20
234001011,36-6,gyeonggi,평일,,,07:10,18:45,07:30,19:05
234001011,36-6,gyeonggi,토요일,,,07:10,18:45,07:30,19:05
234001011,36-6,gyeonggi,일요일,,,07:10,18:45,07:30,19:05
234001011,36-6,gyeonggi,공휴일,,,07:10,18:45,07:30,19:05
234001014,36-10,gyeonggi,평일,,,06:40,07:20,,
234001014,36-10,gyeonggi,토요일,,,06:40,07:20,,
234001014,36-10,gyeonggi,일요일,,,06:40,07:20,,
234001014,36-10,gyeonggi,공휴일,,,06:40,07:20,,
234001025,35-35,gyeonggi,평일,110,190,06:30,20:00,07:15,20:45
234001025,35-35,gyeonggi,토요일,110,190,06:30,20:00,07:15,20:45
234001025,35-35,gyeonggi,일요일,110,190,06:30,20:00,07:15,20:45
234001025,35-35,gyeonggi,공휴일,110,190,06:30,20:00,07:15,20:45
234001028,35-2,gyeonggi,평일,40,160,06:40,21:25,07:25,22:10
234001028,35-2,gyeonggi,토요일,40,160,06:40,21:25,07:25,22:10
234001028,35-2,gyeonggi,일요일,40,160,06:40,21:25,07:25,22:10
234001028,35-2,gyeonggi,공휴일,40,160,06:40,21:25,07:25,22:10
234001030,35,gyeonggi,평일,90,235,06:25,19:50,06:50,20:15
234001030,35,gyeonggi,토요일,90,235,06:25,19:50,06:50,20:15
234001030,35,gyeonggi,일요일,90,235,06:25,19:50,06:50,20:15
234001030,35,gyeonggi,공휴일,90,235,06:25,19:50,06:50,20:15
234001040,34,gyeonggi,평일,50,175,06:15,19:55,07:05,20:40
234001040,34,gyeonggi,토요일,50,175,06:15,19:55,07:05,20:40
234001040,34,gyeonggi,일요일,50,175,06:15,19:55,07:05,20:40
234001040,34,gyeonggi,공휴일,50,175,06:15,19:55,07:05,20:40
234001042,36-5,gyeonggi,평일,,,09:30,18:40,10:10,19:10
234001042,36-5,gyeonggi,토요일,,,09:30,18:40,10:10,19:10
234001042,36-5,gyeonggi,일요일,,,09:30,18:40,10:10,19:10
234001042,36-5,gyeonggi,공휴일,,,09:30,18:40,10:10,19:10
234001043,36-51,gyeonggi,평일,,,10:40,20:40,11:20,21:05
234001043,36-51,gyeonggi,토요일,,,10:40,20:40,11:20,21:05
234001043,36-51,gyeonggi,일요일,,,10:40,20:40,11:20,21:05
234001043,36-51,gyeonggi,공휴일,,,10:40,20:40,11:20,21:05
234001046,945,gyeonggi,평일,170,235,09:05,15:50,10:20,17:05
234001046,945,gyeonggi,토요일,170,235,09:05,15:50,10:20,17:05
234001046,945,gyeonggi,일요일,170,235,09:05,15:50,10:20,17:05
234001046,945,gyeonggi,공휴일,170,235,09:05,15:50,10:20,17:05
234001047,946,gyeonggi,평일,290,315,07:30,17:35,08:45,18:50
234001047,946,gyeonggi,토요일,290,315,07:30,17:35,08:45,18:50
234001047,946,gyeonggi,일요일,290,315,07:30,17:35,08:45,18:50
234001047,946,gyeonggi,공휴일,290,315,07:30,17:35,08:45,18:50
234001056,39-2,gyeonggi,평일,70,310,08:20,17:30,08:40,17:50
234001056,39-2,gyeonggi,토요일,70,310,08:20,17:30,08:40,17:50
234001056,39-2,gyeonggi,일요일,70,310,08:20,17:30,08:40,17:50
234001056,39-2,gyeonggi,공휴일,70,310,08:20,17:30,08:40,17:50
234001059,36-8,gyeonggi,평일,,,06:40,21:00,07:10,21:25
234001059,36-8,gyeonggi,토요일,,,06:40,21:00,07:10,21:25
234001059,36-8,gyeonggi,일요일,,,06:40,21:00,07:10,21:25
234001059,36-8,gyeonggi,공휴일,,,06:40,21:00,07:10,21:25
234001062,22-8,gyeonggi,평일,,,17:00,17:00,17:40,17:40
234001062,22-8,gyeonggi,토요일,,,17:00,17:00,17:40,17:40
234001062,22-8,gyeonggi,일요일,,,17:00,17:00,17:40,17:40
234001062,22-8,gyeonggi,공휴일,,,17:00,17:00,17:40,17:40
234001063,21-8,gyeonggi,평일,160,395,09:30,18:45,10:10,19:10
234001063,21-8,gyeonggi,토요일,160,395,09:30,18:45,10:10,19:10
234001063,21-8,gyeonggi,일요일,160,395,09:30,18:45,10:10,19:10
234001063,21-8,gyeonggi,공휴일,160,395,09:30,18:45,10:10,19:10
234001077,28-50,gyeonggi,평일,,,08:10,08:10,00:00,00:00
234001077,28-50,gyeonggi,토요일,,,08:10,08:10,00:00,00:00
234001077,28-50,gyeonggi,일요일,,,08:10,08:10,00:00,00:00
234001077,28-50,gyeonggi,공휴일,,,08:10,08:10,00:00,00:00
234001078,28-71,gyeonggi,평일,,,10:00,10:00,00:00,00:00
234001078,28-71,gyeonggi,토요일,,,10:00,10:00,00:00,00:00
234001078,28-71,gyeonggi,일요일,,,10:00,10:00,00:00,00:00
234001078,28-71,gyeonggi,공휴일,,,10:00,10:00,00:00,00:00
234001079,22-11,gyeonggi,평일,80,430,07:30,21:20,08:30,22:10
234001079,22-11,gyeonggi,토요일,80,430,07:30,21:20,08:30,22:10
234001079,22-11,gyeonggi,일요일,80,430,07:30,21:20,08:30,22:10
234001079,22-11,gyeonggi,공휴일,80,430,07:30,21:20,08:30,22:10
234001081,22-21,gyeonggi,평일,,,12:10,12:10,12:55,12:55
234001081,22-21,gyeonggi,토요일,,,12:10,12:10,12:55,12:55
234001081,22-21,gyeonggi,일요일,,,12:10,12:10,12:55,12:55
234001081,22-21,gyeonggi,공휴일,,,12:10,12:10,12:55,12:55
234001082,22-24,gyeonggi,평일,35,35,06:25,07:00,00:00,00:00
234001082,22-24,gyeonggi,토요일,35,35,06:25,07:00,00:00,00:00
234001082,22-24,gyeonggi,일요일,35,35,06:25,07:00,00:00,00:00
234001082,22-24,gyeonggi,공휴일,35,35,06:25,07:00,00:00,00:00
234001083,22-30,gyeonggi,평일,,,07:10,07:10,07:50,07:50
234001083,22-30,gyeonggi,토요일,,,07:10,07:10,07:50,07:50
234001083,22-30,gyeonggi,일요일,,,07:10,07:10,07:50,07:50
234001083,22-30,gyeonggi,공휴일,,,07:10,07:10,07:50,07:50
234001093,24-45,gyeonggi,평일,850,850,07:10,21:20,08:00,21:50
234001093,24-45,gyeonggi,토요일,850,850,07:10,21:20,08:00,21:50
234001093,24-45,gyeonggi,일요일,850,850,07:10,21:20,08:00,21:50
234001093,24-45,gyeonggi,공휴일,850,850,07:10,21:20,08:00,21:50
234001118,33-5,gyeonggi,평일,20,55,06:25,21:30,07:10,22:10
234001118,33-5,gyeonggi,토요일,20,55,06:25,21:30,07:10,22:10
234001118,33-5,gyeonggi,일요일,75,95,06:25,21:30,07:10,22:10
234001118,33-5,gyeonggi,공휴일,75,95,06:25,21:30,07:10,22:10
234001133,21-30,gyeonggi,평일,,,20:05,20:05,20:40,20:40
234001133,21-30,gyeonggi,토요일,,,20:05,20:05,20:40,20:40
234001133,21-30,gyeonggi,일요일,,,20:05,20:05,20:40,20:40
234001133,21-30,gyeonggi,공휴일,,,20:05,20:05,20:40,20:40
234001138,1551,gyeonggi,평일,35,60,05:10,22:30,06:20,23:40
234001138,1551,gyeonggi,토요일,40,70,05:10,22:30,06:20,23:40
234001138,1551,gyeonggi,일요일,60,90,05:10,22:30,06:20,23:40
234001138,1551,gyeonggi,공휴일,60,90,05:10,22:30,06:20,23:40
234001159,M4102,gyeonggi,평일,8,20,04:40,23:00,05:20,23:40
234001159,M4102,gyeonggi,토요일,25,30,04:40,23:00,05:20,23:40
234001159,M4102,gyeonggi,일요일,30,40,04:40,23:00,05:20,23:40
234001159,M4102,gyeonggi,공휴일,30,40,04:40,23:00,05:20,23:40
234001163,6501,gyeonggi,평일,5,25,05:20,23:00,06:20,00:00
234001163,6501,gyeonggi,토요일,20,27,05:20,23:00,06:20,00:00
234001163,6501,gyeonggi,일요일,20,27,05:20,23:00,06:20,00:00
234001163,6501,gyeonggi,공휴일,20,27,05:20,23:00,06:20,00:00
234001166,36-72,gyeonggi,평일,,,07:45,12:00,08:05,12:30
234001166,36-72,gyeonggi,토요일,,,07:45,12:00,08:05,12:30
234001166,36-72,gyeonggi,일요일,,,07:45,12:00,08:05,12:30
234001166,36-72,gyeonggi,공휴일,,,07:45,12:00,08:05,12:30
234001174,28-30,gyeonggi,평일,,,21:05,21:05,00:00,00:00
234001174,28-30,gyeonggi,토요일,,,21:05,21:05,00:00,00:00
234001174,28-30,gyeonggi,일요일,,,21:05,21:05,00:00,00:00
234001174,28-30,gyeonggi,공휴일,,,21:05,21:05,00:00,00:00
234001178,28-31,gyeonggi,평일,,,06:55,06:55,00:00,00:00
234001178,28-31,gyeonggi,토요일,,,06:55,06:55,00:00,00:00
234001178,28-31,gyeonggi,일요일,,,06:55,06:55,00:00,00:00
234001178,28-31,gyeonggi,공휴일,,,06:55,06:55,00:00,00:00
234001179,28-40,gyeonggi,평일,,,06:30,06:30,00:00,00:00
234001179,28-40,gyeonggi,토요일,,,06:30,06:30,00:00,00:00
234001179,28-40,gyeonggi,일요일,,,06:30,06:30,00:00,00:00
234001179,28-40,gyeonggi,공휴일,,,06:30,06:30,00:00,00:00
234001180,28-42,gyeonggi,평일,,,21:40,21:40,00:00,00:00
234001180,28-42,gyeonggi,토요일,,,21:40,21:40,00:00,00:00
234001180,28-42,gyeonggi,일요일,,,21:40,21:40,00:00,00:00
234001180,28-42,gyeonggi,공휴일,,,21:40,21:40,00:00,00:00
234001182,28-53,gyeonggi,평일,,,06:30,06:30,08:00,08:00
234001182,28-53,gyeonggi,토요일,,,06:30,06:30,08:00,08:00
234001182,28-53,gyeonggi,일요일,,,06:30,06:30,08:00,08:00
234001182,28-53,gyeonggi,공휴일,,,06:30,06:30,08:00,08:00
234001185,28-90,gyeonggi,평일,,,20:45,20:45,00:00,00:00
234001185,28-90,gyeonggi,토요일,,,20:45,20:45,00:00,00:00
234001185,28-90,gyeonggi,일요일,,,20:45,20:45,00:00,00:00
234001185,28-90,gyeonggi,공휴일,,,20:45,20:45,00:00,00:00
234001186,28-91,gyeonggi,평일,,,06:50,06:50,00:00,00:00
234001186,28-91,gyeonggi,토요일,,,06:50,06:50,00:00,00:00
234001186,28-91,gyeonggi,일요일,,,06:50,06:50,00:00,00:00
234001186,28-91,gyeonggi,공휴일,,,06:50,06:50,00:00,00:00
234001201,29-95,gyeonggi,평일,90,180,07:45,15:05,06:50,15:35
234001201,29-95,gyeonggi,토요일,90,180,07:45,15:05,06:50,15:35
234001201,29-95,gyeonggi,일요일,90,180,07:45,15:05,06:50,15:35
234001201,29-95,gyeonggi,공휴일,90,180,07:45,15:05,06:50,15:35
234001202,21-14,gyeonggi,평일,,,00:00,00:00,07:55,07:55
234001202,21-14,gyeonggi,토요일,,,00:00,00:00,07:55,07:55
234001202,21-14,gyeonggi,일요일,,,00:00,00:00,07:55,07:55
234001202,21-14,gyeonggi,공휴일,,,00:00,00:00,07:55,07:55
234001203,1113-10,gyeonggi,평일,11,18,06:14,07:25,07:45,09:00
234001204,1113-11,gyeonggi,평일,20,20,17:30,18:10,18:45,19:30
234001206,20-33,gyeonggi,평일,,,06:30,06:30,00:00,00:00
234001206,20-33,gyeonggi,토요일,,,06:30,06:30,00:00,00:00
234001206,20-33,gyeonggi,일요일,,,06:30,06:30,00:00,00:00
234001206,20-33,gyeonggi,공휴일,,,06:30,06:30,00:00,00:00
234001223,28-72,gyeonggi,평일,30,30,20:20,20:50,00:00,00:00
234001223,28-72,gyeonggi,토요일,30,30,20:20,20:50,00:00,00:00
234001223,28-72,gyeonggi,일요일,30,30,20:20,20:50,00:00,00:00
234001223,28-72,gyeonggi,공휴일,30,30,20:20,20:50,00:00,00:00
234001232,9-1,gyeonggi,토요일,7,10,07:45,19:30,00:00,00:00
234001232,9-1,gyeonggi,일요일,7,10,07:45,19:30,00:00,00:00
234001232,9-1,gyeonggi,공휴일,7,10,07:45,19:30,00:00,00:00
234001236,8109,gyeonggi,평일,40,80,05:00,23:30,05:00,23:30
234001236,8109,gyeonggi,토요일,40,80,05:00,23:30,05:00,23:30
234001236,8109,gyeonggi,일요일,40,80,05:00,23:30,05:00,23:30
234001236,8109,gyeonggi,공휴일,40,80,05:00,23:30,05:00,23:30
234001237,8106,gyeonggi,평일,10,20,05:10,23:10,05:10,23:10
234001237,8106,gyeonggi,토요일,15,25,05:10,23:10,05:10,23:10
234001237,8106,gyeonggi,일요일,15,25,05:10,23:10,05:10,23:10
234001237,8106,gyeonggi,공휴일,15,25,05:10,23:10,05:10,23:10
234001243,M5107,gyeonggi,평일,,12,05:00,23:00,06:00,00:00
234001243,M5107,gyeonggi,토요일,7,10,05:00,23:00,06:00,00:00
234001243,M5107,gyeonggi,일요일,8,11,05:00,23:00,06:00,00:00
234001243,M5107,gyeonggi,공휴일,8,11,05:00,23:00,06:00,00:00
234001244,9600,gyeonggi,평일,25,40,05:00,22:45,06:15,00:00
234001244,9600,gyeonggi,토요일,35,50,05:00,22:45,06:15,00:00
234001244,9600,gyeonggi,일요일,35,50,05:00,22:45,06:15,00:00
234001244,9600,gyeonggi,공휴일,35,50,05:00,22:45,06:15,00:00
234001245,M4108,gyeonggi,평일,5,25,05:00,22:50,06:00,00:00
234001245,M4108,gyeonggi,토요일,10,35,05:00,22:50,06:00,00:00
234001245,M4108,gyeonggi,일요일,10,45,05:00,22:50,06:00,00:00
234001245,M4108,gyeonggi,공휴일,10,45,05:00,22:50,06:00,00:00
234001246,8409,gyeonggi,평일,30,80,04:00,21:00,06:10,23:00
234001246,8409,gyeonggi,토요일,30,80,04:00,21:00,06:10,23:00
234001246,8409,gyeonggi,일요일,40,100,04:00,21:00,06:10,23:00
234001246,8409,gyeonggi,공휴일,40,100,04:00,21:00,06:10,23:00
234001247,36-14,gyeonggi,평일,,,07:50,17:10,08:20,17:40
234001247,36-14,gyeonggi,토요일,,,07:50,17:10,08:20,17:40
234001247,36-14,gyeonggi,일요일,,,07:50,17:10,08:20,17:40
234001247,36-14,gyeonggi,공휴일,,,07:50,17:10,08:20,17:40
234001248,36-13,gyeonggi,평일,,,07:40,20:10,08:10,20:35
234001248,36-13,gyeonggi,토요일,,,07:40,20:10,08:10,20:35
234001248,36-13,gyeonggi,일요일,,,07:40,20:10,08:10,20:35
234001248,36-13,gyeonggi,공휴일,,,07:40,20:10,08:10,20:35
234001251,1311,gyeonggi,평일,10,90,05:10,22:40,06:20,23:50
234001251,1311,gyeonggi,토요일,25,65,05:10,22:40,06:20,23:50
234001251,1311,gyeonggi,일요일,25,65,05:10,22:40,06:20,23:50
234001251,1311,gyeonggi,공휴일,25,65,05:10,22:40,06:20,23:50
234001252,949,gyeonggi,평일,,,21:40,21:40,00:00,00:00
234001254,38-19,gyeonggi,평일,100,230,05:30,19:10,06:10,19:50
234001254,38-19,gyeonggi,토요일,100,230,05:30,19:10,06:10,19:50
234001254,38-19,gyeonggi,일요일,100,230,05:30,19:10,06:10,19:50
234001254,38-19,gyeonggi,공휴일,100,230,05:30,19:10,06:10,19:50
234001257,522,gyeonggi,평일,50,60,06:30,21:30,07:00,22:00
234001257,522,gyeonggi,토요일,60,70,06:30,21:30,07:00,22:00
234001257,522,gyeonggi,일요일,60,70,06:30,21:30,07:00,22:00
234001257,522,gyeonggi,공휴일,60,70,06:30,21:30,07:00,22:00
234001271,1570,gyeonggi,평일,15,40,05:10,23:10,06:00,00:00
234001271,1570,gyeonggi,토요일,20,35,05:10,23:10,06:00,00:00
234001271,1570,gyeonggi,일요일,20,35,05:10,23:10,06:00,00:00
234001271,1570,gyeonggi,공휴일,20,35,05:10,23:10,06:00,00:00
234001274,987-2,gyeonggi,평일,,,07:10,07:10,08:50,08:50
234001274,987-2,gyeonggi,토요일,,,07:10,07:10,08:50,08:50
234001274,987-2,gyeonggi,일요일,,,07:10,07:10,08:50,08:50
234001274,987-2,gyeonggi,공휴일,,,07:10,07:10,08:50,08:50
234001284,22-22,gyeonggi,평일,,,06:25,06:25,00:00,00:00
234001284,22-22,gyeonggi,토요일,,,06:25,06:25,00:00,00:00
234001284,22-22,gyeonggi,일요일,,,06:25,06:25,00:00,00:00
234001284,22-22,gyeonggi,공휴일,,,06:25,06:25,00:00,00:00
234001286,M5115,gyeonggi,평일,20,40,05:10,22:50,06:10,23:50
234001286,M5115,gyeonggi,토요일,40,70,05:10,22:50,06:10,23:50
234001286,M5115,gyeonggi,일요일,40,70,05:10,22:50,06:10,23:50
234001286,M5115,gyeonggi,공휴일,40,70,05:10,22:50,06:10,23:50
234001287,21-32,gyeonggi,평일,,,06:45,06:45,07:50,07:50
234001287,21-32,gyeonggi,토요일,,,06:45,06:45,07:50,07:50
234001287,21-32,gyeonggi,일요일,,,06:45,06:45,07:50,07:50
234001287,21-32,gyeonggi,공휴일,,,06:45,06:45,07:50,07:50
234001290,1551B,gyeonggi,평일,30,60,05:30,22:50,06:40,00:00
234001290,1551B,gyeonggi,토요일,40,70,05:30,22:50,06:40,00:00
234001290,1551B,gyeonggi,일요일,70,80,05:30,22:50,06:40,00:00
234001290,1551B,gyeonggi,공휴일,70,80,05:30,22:50,06:40,00:00
234001292,911-1,gyeonggi,평일,190,280,07:20,19:00,07:50,19:30
234001292,911-1,gyeonggi,토요일,190,280,07:20,19:00,07:50,19:30
234001292,911-1,gyeonggi,일요일,190,280,07:20,19:00,07:50,19:30
234001292,911-1,gyeonggi,공휴일,190,280,07:20,19:00,07:50,19:30
234001293,911-2,gyeonggi,평일,,,16:45,16:45,17:10,17:10
234001293,911-2,gyeonggi,토요일,,,16:45,16:45,17:10,17:10
234001293,911-2,gyeonggi,일요일,,,16:45,16:45,17:10,17:10
234001293,911-2,gyeonggi,공휴일,,,16:45,16:45,17:10,17:10
234001294,912,gyeonggi,평일,15,290,09:00,20:25,09:25,20:50
234001294,912,gyeonggi,토요일,15,290,09:00,20:25,09:25,20:50
234001294,912,gyeonggi,일요일,15,290,09:00,20:25,09:25,20:50
234001294,912,gyeonggi,공휴일,15,290,09:00,20:25,09:25,20:50
234001296,913,gyeonggi,평일,,,07:25,20:20,08:05,21:00
234001296,913,gyeonggi,토요일,,,07:25,20:20,08:05,21:00
234001296,913,gyeonggi,일요일,,,07:25,20:20,08:05,21:00
234001296,913,gyeonggi,공휴일,,,07:25,20:20,08:05,21:00
234001297,915,gyeonggi,평일,,,08:00,18:30,08:40,19:20
234001297,915,gyeonggi,토요일,,,08:00,18:30,08:40,19:20
234001297,915,gyeonggi,일요일,,,08:00,18:30,08:40,19:20
234001297,915,gyeonggi,공휴일,,,08:00,18:30,08:40,19:20
234001299,918-1,gyeonggi,평일,50,90,06:40,19:10,07:00,19:30
234001299,918-1,gyeonggi,토요일,50,90,06:40,19:10,07:00,19:30
234001299,918-1,gyeonggi,일요일,50,90,06:40,19:10,07:00,19:30
234001299,918-1,gyeonggi,공휴일,50,90,06:40,19:10,07:00,19:30
234001303,930,gyeonggi,평일,30,90,05:40,21:10,06:30,22:00
234001303,930,gyeonggi,토요일,30,90,05:40,21:10,06:30,22:00
234001303,930,gyeonggi,일요일,30,90,05:40,21:10,06:30,22:00
234001303,930,gyeonggi,공휴일,30,90,05:40,21:10,06:30,22:00
234001314,916,gyeonggi,평일,30,90,06:15,20:00,06:30,20:15
234001314,916,gyeonggi,토요일,30,90,06:15,20:00,06:30,20:15
234001314,916,gyeonggi,일요일,30,90,06:15,20:00,06:30,20:15
234001314,916,gyeonggi,공휴일,30,90,06:15,20:00,06:30,20:15
234001315,917,gyeonggi,평일,30,100,07:00,20:00,07:15,20:15
234001315,917,gyeonggi,토요일,30,100,07:00,20:00,07:15,20:15
234001315,917,gyeonggi,일요일,30,100,07:00,20:00,07:15,20:15
234001315,917,gyeonggi,공휴일,30,100,07:00,20:00,07:15,20:15
234001317,M5121,gyeonggi,평일,7,30,05:10,22:40,06:10,23:40
234001317,M5121,gyeonggi,토요일,20,25,05:10,22:40,06:10,23:40
234001317,M5121,gyeonggi,일요일,25,40,05:10,22:40,06:10,23:40
234001317,M5121,gyeonggi,공휴일,25,40,05:10,22:40,06:10,23:40
234001318,M5422,gyeonggi,평일,20,50,05:00,23:00,05:40,23:40
234001318,M5422,gyeonggi,토요일,50,70,05:00,23:00,05:40,23:40
234001318,M5422,gyeonggi,일요일,50,70,05:00,23:00,05:40,23:40
234001318,M5422,gyeonggi,공휴일,50,70,05:00,23:00,05:40,23:40
234001371,995,gyeonggi,평일,,,07:10,19:30,07:50,20:10
234001371,995,gyeonggi,토요일,,,07:10,19:30,07:50,20:10
234001371,995,gyeonggi,일요일,,,07:10,19:30,07:50,20:10
234001371,995,gyeonggi,공휴일,,,07:10,19:30,07:50,20:10
234001373,935,gyeonggi,평일,130,190,05:50,19:10,06:45,20:05
234001373,935,gyeonggi,토요일,130,190,05:50,19:10,06:45,20:05
234001373,935,gyeonggi,일요일,130,190,05:50,19:10,06:45,20:05
234001373,935,gyeonggi,공휴일,130,190,05:50,19:10,06:45,20:05
234001375,924,gyeonggi,평일,45,140,06:05,20:30,07:20,21:45
234001375,924,gyeonggi,토요일,45,140,06:05,20:30,07:20,21:45
234001375,924,gyeonggi,일요일,45,140,06:05,20:30,07:20,21:45
234001375,924,gyeonggi,공휴일,45,140,06:05,20:30,07:20,21:45
234001379,952-1,gyeonggi,평일,,,09:10,11:10,10:00,12:00
234001379,952-1,gyeonggi,토요일,,,09:10,11:10,10:00,12:00
234001379,952-1,gyeonggi,일요일,,,09:10,11:10,10:00,12:00
234001379,952-1,gyeonggi,공휴일,,,09:10,11:10,10:00,12:00
234001387,952-2,gyeonggi,평일,,,15:40,15:40,16:30,16:30
234001387,952-2,gyeonggi,토요일,,,15:40,15:40,16:30,16:30
234001387,952-2,gyeonggi,일요일,,,15:40,15:40,16:30,16:30
234001387,952-2,gyeonggi,공휴일,,,15:40,15:40,16:30,16:30
234001388,952-3,gyeonggi,평일,,,18:10,20:10,19:00,20:50
