stop_key,name,name_norm,name_key,aliases,lat,lon,sido_cd,sido_nm,sgg_cd,sgg_nm,region_method,snap_dist_m,source_ids,rep_source,ars_nos,merge_status,twin_dist_m,is_virtual,raw_city_label
225000213,중앙공원,중앙공원,중앙공원,,37.3614833,126.9307167,41,경기도,41410,군포시,contain,,GGB225000213,GGB,26195,single,,0,경기도 군포시
225000214,이마트,이마트,이마트,,37.3612667,126.9309167,41,경기도,41410,군포시,contain,,GGB225000214,GGB,26198,single,,0,경기도 군포시
225000215,14단지아파트사거리,14단지아파트사거리,14단지아파트사거리,,37.3727000,126.9366500,41,경기도,41410,군포시,contain,,GGB225000215,GGB,26192,single,,0,경기도 군포시
225000216,산본1동행정복지센터,산본1동행정복지센터,산본1동행정복지센터,,37.3740833,126.9382667,41,경기도,41410,군포시,contain,,GGB225000216,GGB,26194,single,,0,경기도 군포시
225000217,부곡3단지아파트,부곡3단지아파트,부곡3단지아파트,,37.3240667,126.9397667,41,경기도,41410,군포시,contain,,GGB225000217,GGB,26200,single,,0,경기도 군포시
225000218,부곡3단지아파트,부곡3단지아파트,부곡3단지아파트,,37.3240167,126.9400500,41,경기도,41410,군포시,contain,,GGB225000218,GGB,26201,single,,0,경기도 군포시
225000219,부곡중앙초등학교입구,부곡중앙초등학교입구,부곡중앙초등학교입구,,37.3215167,126.9418167,41,경기도,41410,군포시,contain,,GGB225000219,GGB,26203,single,,0,경기도 군포시
225000220,부곡중앙초등학교입구,부곡중앙초등학교입구,부곡중앙초등학교입구,,37.3216833,126.9420833,41,경기도,41410,군포시,contain,,GGB225000220,GGB,26202,single,,0,경기도 군포시
225000221,부곡1단지아파트,부곡1단지아파트,부곡1단지아파트,,37.3234833,126.9445833,41,경기도,41410,군포시,contain,,GGB225000221,GGB,26204,single,,0,경기도 군포시
225000222,부곡2단지아파트,부곡2단지아파트,부곡2단지아파트,,37.3235333,126.9444167,41,경기도,41410,군포시,contain,,GGB225000222,GGB,26205,single,,0,경기도 군포시
225000223,군포첨단산업단지,군포첨단산업단지,군포첨단산업단지,,37.3267333,126.9390167,41,경기도,41410,군포시,contain,,GGB225000223,GGB,26227,single,,0,경기도 군포시
225000224,군포첨단산업단지,군포첨단산업단지,군포첨단산업단지,,37.3265500,126.9394833,41,경기도,41410,군포시,contain,,GGB225000224,GGB,26225,single,,0,경기도 군포시
225000225,한국복합물류,한국복합물류,한국복합물류,,37.3292000,126.9363667,41,경기도,41410,군포시,contain,,GGB225000225,GGB,26224,single,,0,경기도 군포시
225000226,한국복합물류,한국복합물류,한국복합물류,,37.3293833,126.9362500,41,경기도,41410,군포시,contain,,GGB225000226,GGB,26223,single,,0,경기도 군포시
225000227,군포공영차고지입구,군포공영차고지입구,군포공영차고지입구,,37.3310667,126.9276500,41,경기도,41410,군포시,contain,,GGB225000227,GGB,26216,single,,0,경기도 군포시
225000228,군포공영차고지,군포공영차고지,군포공영차고지,,37.3318000,126.9275833,41,경기도,41410,군포시,contain,,GGB225000228,GGB,26206,single,,0,경기도 군포시
225000229,부곡중앙중.군포중앙고등학교,부곡중앙중.군포중앙고등학교,부곡중앙중군포중앙고등학교,,37.3231833,126.9373167,41,경기도,41410,군포시,contain,,GGB225000229,GGB,26217,single,,0,경기도 군포시
225000230,부곡중앙중.군포중앙고등학교,부곡중앙중.군포중앙고등학교,부곡중앙중군포중앙고등학교,,37.3230333,126.9372833,41,경기도,41410,군포시,contain,,GGB225000230,GGB,26219,single,,0,경기도 군포시
225000231,군포부곡도서관,군포부곡도서관,군포부곡도서관,,37.3228333,126.9344833,41,경기도,41410,군포시,contain,,GGB225000231,GGB,26218,single,,0,경기도 군포시
225000232,군포부곡도서관,군포부곡도서관,군포부곡도서관,,37.3226667,126.9345000,41,경기도,41410,군포시,contain,,GGB225000232,GGB,26220,single,,0,경기도 군포시
225000233,당동초등학교,당동초등학교,당동초등학교,,37.3470000,126.9398833,41,경기도,41410,군포시,contain,,GGB225000233,GGB,26263,single,,0,경기도 군포시
225000234,당정역,당정역,당정역,,37.3442000,126.9480333,41,경기도,41410,군포시,contain,,GGB225000234,GGB,26222,single,,0,경기도 군포시
225000235,부곡1단지아파트후문,부곡1단지아파트후문,부곡1단지아파트후문,,37.3238833,126.9459000,41,경기도,41410,군포시,contain,,GGB225000235,GGB,26228,single,,0,경기도 군포시
225000236,부곡1단지아파트후문,부곡1단지아파트후문,부곡1단지아파트후문,,37.3241000,126.9459833,41,경기도,41410,군포시,contain,,GGB225000236,GGB,26226,single,,0,경기도 군포시
225000238,태을초등학교,태을초등학교,태을초등학교,,37.3714000,126.9271000,41,경기도,41410,군포시,contain,,GGB225000238,GGB,26229,single,,0,경기도 군포시
225000239,수리동성당,수리동성당,수리동성당,,37.3595167,126.9179500,41,경기도,41410,군포시,contain,,GGB225000239,GGB,26221,single,,0,경기도 군포시
225000240,대야도서관,대야도서관,대야도서관,,37.3288667,126.9168000,41,경기도,41410,군포시,contain,,GGB225000240,GGB,26234,single,,0,경기도 군포시
225000241,부곡지구입구,부곡지구입구,부곡지구입구,,37.3252500,126.9400167,41,경기도,41410,군포시,contain,,GGB225000241,GGB,26231,single,,0,경기도 군포시
225000242,부곡지구입구,부곡지구입구,부곡지구입구,,37.3257000,126.9397667,41,경기도,41410,군포시,contain,,GGB225000242,GGB,26171,single,,0,경기도 군포시
225000243,부곡2단지아파트후문,부곡2단지아파트후문,부곡2단지아파트후문,,37.3248667,126.9431167,41,경기도,41410,군포시,contain,,GGB225000243,GGB,26232,single,,0,경기도 군포시
225000244,부곡2단지아파트후문,부곡2단지아파트후문,부곡2단지아파트후문,,37.3250167,126.9428000,41,경기도,41410,군포시,contain,,GGB225000244,GGB,26233,single,,0,경기도 군포시
225000245,어린이공원앞,어린이공원앞,어린이공원앞,,37.3224667,126.9436833,41,경기도,41410,군포시,contain,,GGB225000245,GGB,26236,single,,0,경기도 군포시
225000246,광장앞,광장앞,광장앞,,37.3223667,126.9438000,41,경기도,41410,군포시,contain,,GGB225000246,GGB,26235,single,,0,경기도 군포시
225000247,삼성마을5단지아파트,삼성마을5단지아파트,삼성마을5단지아파트,,37.3341500,126.9296167,41,경기도,41410,군포시,contain,,GGB225000247,GGB,26238,single,,0,경기도 군포시
225000249,부곡버스공영차고지,부곡버스공영차고지,부곡버스공영차고지,,37.3210167,126.9293167,41,경기도,41410,군포시,contain,,GGB225000249,GGB,26428,single,,0,경기도 군포시
225000250,산본주유소,산본주유소,산본주유소,,37.3634333,126.9427500,41,경기도,41410,군포시,contain,,GGB225000250|SEB225000250,GGB,26207|40087,merged_near,6.5,0,경기도 군포시
225000251,금정고가금정농협,금정고가금정농협,금정고가금정농협,,37.3632833,126.9431167,41,경기도,41410,군포시,contain,,GGB225000251|SEB225000251,GGB,26215|40086,merged_near,4.8,0,경기도 군포시
225000257,군포복합화물터미널,군포복합화물터미널,군포복합화물터미널,,37.3299167,126.9339667,41,경기도,41410,군포시,contain,,GGB225000257,GGB,26210,single,,0,경기도 군포시
225000258,신기초등학교정문,신기초등학교정문,신기초등학교정문,,37.3374167,126.9328333,41,경기도,41410,군포시,contain,,GGB225000258,GGB,26240,single,,0,경기도 군포시
225000259,신기초등학교정문,신기초등학교정문,신기초등학교정문,,37.3368667,126.9333500,41,경기도,41410,군포시,contain,,GGB225000259,GGB,26241,single,,0,경기도 군포시
225000260,신기초등학교후문,신기초등학교후문,신기초등학교후문,,37.3388167,126.9320667,41,경기도,41410,군포시,contain,,GGB225000260,GGB,26242,single,,0,경기도 군포시
225000261,신기초등학교후문,신기초등학교후문,신기초등학교후문,,37.3391500,126.9326833,41,경기도,41410,군포시,contain,,GGB225000261,GGB,26243,single,,0,경기도 군포시
225000262,삼성마을1단지.이마트트레이더스,삼성마을1단지.이마트트레이더스,삼성마을1단지이마트트레이더스,,37.3409000,126.9347667,41,경기도,41410,군포시,contain,,GGB225000262,GGB,26244,single,,0,경기도 군포시
225000263,삼성마을1단지.이마트트레이더스,삼성마을1단지.이마트트레이더스,삼성마을1단지이마트트레이더스,,37.3406667,126.9346667,41,경기도,41410,군포시,contain,,GGB225000263,GGB,26245,single,,0,경기도 군포시
225000264,송정마을,송정마을,송정마을,,37.3138167,126.9251000,41,경기도,41410,군포시,contain,,GGB225000264,GGB,26023,single,,0,경기도 군포시
225000265,갈치교,갈치교,갈치교,,37.3300500,126.9074500,41,경기도,41410,군포시,contain,,GGB225000265,GGB,26024,single,,0,경기도 군포시
225000266,케피코경기외국어고등학교,케피코경기외국어고등학교,케피코경기외국어고등학교,,37.3505167,126.9599167,41,경기도,41430,의왕시,contain,,GGB225000266,GGB,26435,single,,0,경기도 군포시
225000267,케피코경기외국어고등학교,케피코경기외국어고등학교,케피코경기외국어고등학교,,37.3508667,126.9599167,41,경기도,41430,의왕시,contain,,GGB225000267,GGB,26434,single,,0,경기도 군포시
225000268,군포.산본(공항버스),군포.산본(공항버스),군포산본,,37.3625000,126.9273000,41,경기도,41410,군포시,contain,,GGB225000268,GGB,26237,single,,0,경기도 군포시
225000269,금정역,금정역,금정역,,37.3734833,126.9438500,41,경기도,41410,군포시,contain,,GGB225000269,GGB,26246,single,,0,경기도 군포시
225000271,군포고가교입구,군포고가교입구,군포고가교입구,,37.3533000,126.9547000,41,경기도,41410,군포시,contain,,GGB225000271,GGB,26248,single,,0,경기도 군포시
225000272,신한애자,신한애자,신한애자,,37.3547667,126.9575000,41,경기도,41410,군포시,contain,,GGB225000272,GGB,26249,single,,0,경기도 군포시
225000273,신한애자,신한애자,신한애자,,37.3548500,126.9572167,41,경기도,41410,군포시,contain,,GGB225000273,GGB,26250,single,,0,경기도 군포시
225000274,군포고가교입구,군포고가교입구,군포고가교입구,,37.3535333,126.9547667,41,경기도,41410,군포시,contain,,GGB225000274,GGB,26251,single,,0,경기도 군포시
225000275,군포역2번출구,군포역2번출구,군포역2번출구,,37.3533167,126.9497167,41,경기도,41410,군포시,contain,,GGB225000275,GGB,26252,single,,0,경기도 군포시
225000276,군포IT밸리,군포IT밸리,군포it밸리,,37.3497000,126.9543333,41,경기도,41410,군포시,contain,,GGB225000276,GGB,26253,single,,0,
225000277,한세대학교(마을),한세대학교(마을),한세대학교,,37.3477167,126.9516500,41,경기도,41410,군포시,contain,,GGB225000277,GGB,26254,single,,0,경기도 군포시
225000278,군포제일교회,군포제일교회,군포제일교회,,37.3480167,126.9503833,41,경기도,41410,군포시,contain,,GGB225000278,GGB,26255,single,,0,
225000279,두산첨단단지,두산첨단단지,두산첨단단지,,37.3514833,126.9510833,41,경기도,41410,군포시,contain,,GGB225000279,GGB,26256,single,,0,경기도 군포시
225000280,군포역2번출구,군포역2번출구,군포역2번출구,,37.3538167,126.9497500,41,경기도,41410,군포시,contain,,GGB225000280,GGB,26257,single,,0,경기도 군포시
225000281,SK벤티움(마을),SK벤티움(마을),sk벤티움,,37.3486333,126.9540333,41,경기도,41410,군포시,contain,,GGB225000281,GGB,26258,single,,0,경기도 군포시
225000282,애자교입구,애자교입구,애자교입구,,37.3559000,126.9595833,41,경기도,41410,군포시,contain,,GGB225000282,GGB,26259,single,,0,경기도 군포시
225000283,애자교입구,애자교입구,애자교입구,,37.3560833,126.9594667,41,경기도,41410,군포시,contain,,GGB225000283,GGB,26260,single,,0,경기도 군포시
225000284,당정중학교,당정중학교,당정중학교,,37.3485000,126.9579833,41,경기도,41410,군포시,contain,,GGB225000284,GGB,26208,single,,0,경기도 군포시
225000285,당동주공3단지,당동주공3단지,당동주공3단지,,37.3449833,126.9439167,41,경기도,41410,군포시,contain,,GGB225000285,GGB,26209,single,,0,경기도 군포시
225000286,당정동LG아파트,당정동LG아파트,당정동lg아파트,,37.3464333,126.9568667,41,경기도,41410,군포시,contain,,GGB225000286,GGB,26213,single,,0,경기도 군포시
225000287,갈치호수,갈치호수,갈치호수,,37.3355500,126.9074167,41,경기도,41410,군포시,contain,,GGB225000287,GGB,26268,single,,0,경기도 군포시
225000288,덕고개,덕고개,덕고개,,37.3407500,126.9022167,41,경기도,41410,군포시,contain,,GGB225000288,GGB,26269,single,,0,경기도 군포시
225000289,납덕골,납덕골,납덕골,,37.3433167,126.8964833,41,경기도,41410,군포시,contain,,GGB225000289,GGB,26270,single,,0,경기도 군포시
225000290,둔대로주차장,둔대로주차장,둔대로주차장,,37.3384333,126.8918667,41,경기도,41410,군포시,contain,,GGB225000290,GGB,26271,single,,0,경기도 군포시
225000291,둔터.반월호수,둔터.반월호수,둔터반월호수,,37.3243167,126.8889833,41,경기도,41410,군포시,contain,,GGB225000291,GGB,26272,single,,0,경기도 군포시
225000292,둔터.반월호수,둔터.반월호수,둔터반월호수,,37.3242167,126.8891667,41,경기도,41410,군포시,contain,,GGB225000292,GGB,26273,single,,0,경기도 군포시
225000293,반월호수입구,반월호수입구,반월호수입구,,37.3235833,126.8924333,41,경기도,41410,군포시,contain,,GGB225000293,GGB,26274,single,,0,경기도 군포시
225000294,반월호수입구,반월호수입구,반월호수입구,,37.3241000,126.8920000,41,경기도,41410,군포시,contain,,GGB225000294,GGB,26275,single,,0,경기도 군포시
225000295,안골,안골,안골,,37.3238833,126.8973167,41,경기도,41410,군포시,contain,,GGB225000295,GGB,26276,single,,0,경기도 군포시
225000296,안골,안골,안골,,37.3241167,126.8972167,41,경기도,41410,군포시,contain,,GGB225000296,GGB,26277,single,,0,경기도 군포시
225000297,복개마을,복개마을,복개마을,,37.3240500,126.9017667,41,경기도,41410,군포시,contain,,GGB225000297,GGB,26278,single,,0,경기도 군포시
225000298,복개마을,복개마을,복개마을,,37.3244333,126.9021833,41,경기도,41410,군포시,contain,,GGB225000298,GGB,26279,single,,0,경기도 군포시
225000299,죽암마을,죽암마을,죽암마을,,37.3255667,126.9068833,41,경기도,41410,군포시,contain,,GGB225000299,GGB,26280,single,,0,경기도 군포시
225000300,죽암마을,죽암마을,죽암마을,,37.3258000,126.9067000,41,경기도,41410,군포시,contain,,GGB225000300,GGB,26281,single,,0,경기도 군포시
225000301,둔대초등학교,둔대초등학교,둔대초등학교,,37.3260333,126.9118667,41,경기도,41410,군포시,contain,,GGB225000301,GGB,26282,single,,0,경기도 군포시
225000302,둔대초등학교,둔대초등학교,둔대초등학교,,37.3261833,126.9116000,41,경기도,41410,군포시,contain,,GGB225000302,GGB,26283,single,,0,경기도 군포시
225000303,산본래미안입구,산본래미안입구,산본래미안입구,,37.3679167,126.9363833,41,경기도,41410,군포시,contain,,GGB225000303,GGB,26284,single,,0,경기도 군포시
225000304,천봉프라자,천봉프라자,천봉프라자,,37.3300667,126.9176833,41,경기도,41410,군포시,contain,,GGB225000304,GGB,26285,single,,0,경기도 군포시
225000305,현대아이파크,현대아이파크,현대아이파크,,37.3323833,126.9172167,41,경기도,41410,군포시,contain,,GGB225000305,GGB,26286,single,,0,경기도 군포시
225000306,현대아이파크,현대아이파크,현대아이파크,,37.3323333,126.9169833,41,경기도,41410,군포시,contain,,GGB225000306,GGB,26287,single,,0,경기도 군포시
225000307,천봉프라자,천봉프라자,천봉프라자,,37.3303833,126.9171833,41,경기도,41410,군포시,contain,,GGB225000307,GGB,26288,single,,0,경기도 군포시
225000308,용호대림,용호대림,용호대림,,37.3437000,126.9382667,41,경기도,41410,군포시,contain,,GGB225000308,GGB,26289,single,,0,경기도 군포시
225000309,당동주공3단지.옥천초,당동주공3단지.옥천초,당동주공3단지옥천초,,37.3444167,126.9449000,41,경기도,41410,군포시,contain,,GGB225000309,GGB,26290,single,,0,경기도 군포시
225000310,군포시노인복지관,군포시노인복지관,군포시노인복지관,,37.3450667,126.9473500,41,경기도,41410,군포시,contain,,GGB225000310,GGB,26291,single,,0,경기도 군포시
225000311,군포제일공단입구(마을),군포제일공단입구(마을),군포제일공단입구,,37.3495333,126.9564833,41,경기도,41410,군포시,contain,,GGB225000311,GGB,26292,single,,0,경기도 군포시
225000312,당정역,당정역,당정역,,37.3440500,126.9487500,41,경기도,41410,군포시,contain,,GGB225000312,GGB,26293,single,,0,경기도 군포시
225000313,당정역,당정역,당정역,,37.3440667,126.9486500,41,경기도,41410,군포시,contain,,GGB225000313,GGB,26294,single,,0,경기도 군포시
225000315,대우아파트,대우아파트,대우아파트,,37.3428000,126.9503500,41,경기도,41410,군포시,contain,,GGB225000315,GGB,26296,single,,0,경기도 군포시
225000316,대원칸타빌,대원칸타빌,대원칸타빌,,37.3408167,126.9497667,41,경기도,41410,군포시,contain,,GGB225000316,GGB,26297,single,,0,경기도 군포시
225000317,대우아파트,대우아파트,대우아파트,,37.3427833,126.9505000,41,경기도,41410,군포시,contain,,GGB225000317,GGB,26298,single,,0,경기도 군포시
225000318,성원아파트,성원아파트,성원아파트,,37.3444333,126.9518667,41,경기도,41410,군포시,contain,,GGB225000318,GGB,26299,single,,0,경기도 군포시
225000319,성원아파트,성원아파트,성원아파트,,37.3447667,126.9520000,41,경기도,41410,군포시,contain,,GGB225000319,GGB,26300,single,,0,경기도 군포시
225000320,한솔아파트.한세대후문,한솔아파트.한세대후문,한솔아파트한세대후문,,37.3457167,126.9521333,41,경기도,41410,군포시,contain,,GGB225000320,GGB,26301,single,,0,경기도 군포시
225000321,한솔아파트.한세대후문,한솔아파트.한세대후문,한솔아파트한세대후문,,37.3459833,126.9522000,41,경기도,41410,군포시,contain,,GGB225000321,GGB,26302,single,,0,경기도 군포시
225000322,KCC.이편한세상,KCC.이편한세상,kcc이편한세상,,37.3499167,126.9409500,41,경기도,41410,군포시,contain,,GGB225000322,GGB,26303,single,,0,경기도 군포시
225000323,KCC.이편한세상,KCC.이편한세상,kcc이편한세상,,37.3499500,126.9407333,41,경기도,41410,군포시,contain,,GGB225000323,GGB,26304,single,,0,경기도 군포시
225000324,군포시노인행복센터,군포시노인행복센터,군포시노인행복센터,,37.3517333,126.9396000,41,경기도,41410,군포시,contain,,GGB225000324,GGB,26305,single,,0,경기도 군포시
225000325,군포시노인행복센터,군포시노인행복센터,군포시노인행복센터,,37.3518333,126.9394167,41,경기도,41410,군포시,contain,,GGB225000325,GGB,26306,single,,0,경기도 군포시
225000326,베이아파트,베이아파트,베이아파트,,37.3532500,126.9401333,41,경기도,41410,군포시,contain,,GGB225000326,GGB,26307,single,,0,경기도 군포시
225000327,베이아파트,베이아파트,베이아파트,,37.3531000,126.9403000,41,경기도,41410,군포시,contain,,GGB225000327,GGB,26308,single,,0,경기도 군포시
225000328,당동제1공영주차장,당동제1공영주차장,당동제1공영주차장,,37.3538167,126.9417833,41,경기도,41410,군포시,contain,,GGB225000328,GGB,26309,single,,0,경기도 군포시
225000329,당동제1공영주차장,당동제1공영주차장,당동제1공영주차장,,37.3540333,126.9419500,41,경기도,41410,군포시,contain,,GGB225000329,GGB,26310,single,,0,경기도 군포시
225000330,당말공영주차장,당말공영주차장,당말공영주차장,,37.3558833,126.9425500,41,경기도,41410,군포시,contain,,GGB225000330,GGB,26311,single,,0,경기도 군포시
225000331,군포시노인복지관,군포시노인복지관,군포시노인복지관,,37.3457000,126.9471000,41,경기도,41410,군포시,contain,,GGB225000331,GGB,26312,single,,0,경기도 군포시
225000332,당말지하차도위,당말지하차도위,당말지하차도위,,37.3558000,126.9401667,41,경기도,41410,군포시,contain,,GGB225000332,GGB,26313,single,,0,경기도 군포시
225000333,당말지하차도위,당말지하차도위,당말지하차도위,,37.3561167,126.9431333,41,경기도,41410,군포시,contain,,GGB225000333,GGB,26314,single,,0,경기도 군포시
225000334,당말지하차도위,당말지하차도위,당말지하차도위,,37.3560667,126.9433000,41,경기도,41410,군포시,contain,,GGB225000334,GGB,26315,single,,0,경기도 군포시
225000335,군포중학교,군포중학교,군포중학교,,37.3580167,126.9442667,41,경기도,41410,군포시,contain,,GGB225000335,GGB,26316,single,,0,경기도 군포시
225000336,군포중학교,군포중학교,군포중학교,,37.3581167,126.9441167,41,경기도,41410,군포시,contain,,GGB225000336,GGB,26317,single,,0,경기도 군포시
225000337,유성아파트,유성아파트,유성아파트,,37.3601500,126.9433333,41,경기도,41410,군포시,contain,,GGB225000337,GGB,26318,single,,0,경기도 군포시
225000338,유성아파트,유성아파트,유성아파트,,37.3599167,126.9432500,41,경기도,41410,군포시,contain,,GGB225000338,GGB,26319,single,,0,경기도 군포시
225000339,양정초등학교,양정초등학교,양정초등학교,,37.3592000,126.9412333,41,경기도,41410,군포시,contain,,GGB225000339,GGB,26320,single,,0,경기도 군포시
225000340,양정초등학교,양정초등학교,양정초등학교,,37.3593167,126.9410500,41,경기도,41410,군포시,contain,,GGB225000340,GGB,26321,single,,0,경기도 군포시
225000341,금정중학교,금정중학교,금정중학교,,37.3578333,126.9385167,41,경기도,41410,군포시,contain,,GGB225000341,GGB,26322,single,,0,경기도 군포시
225000342,금정중학교,금정중학교,금정중학교,,37.3576000,126.9384833,41,경기도,41410,군포시,contain,,GGB225000342,GGB,26323,single,,0,경기도 군포시
225000343,은혜공원,은혜공원,은혜공원,,37.3672000,126.9434333,41,경기도,41410,군포시,contain,,GGB225000343,GGB,26324,single,,0,경기도 군포시
225000344,금정농협,금정농협,금정농협,,37.3654833,126.9428000,41,경기도,41410,군포시,contain,,GGB225000344,GGB,26325,single,,0,경기도 군포시
225000345,관모초교입구,관모초교입구,관모초교입구,,37.3752000,126.9390667,41,경기도,41410,군포시,contain,,GGB225000345,GGB,26326,single,,0,경기도 군포시
225000346,임광그대가,임광그대가,임광그대가,,37.3726833,126.9353000,41,경기도,41410,군포시,contain,,GGB225000346,GGB,26327,single,,0,경기도 군포시
225000347,임광그대가,임광그대가,임광그대가,,37.3727333,126.9348500,41,경기도,41410,군포시,contain,,GGB225000347,GGB,26328,single,,0,경기도 군포시
225000348,14단지매화,14단지매화,14단지매화,,37.3741500,126.9348833,41,경기도,41410,군포시,contain,,GGB225000348,GGB,26329,single,,0,경기도 군포시
225000349,14단지매화,14단지매화,14단지매화,,37.3741667,126.9346167,41,경기도,41410,군포시,contain,,GGB225000349,GGB,26330,single,,0,경기도 군포시
225000350,곡란초등학교,곡란초등학교,곡란초등학교,,37.3739667,126.9329000,41,경기도,41410,군포시,contain,,GGB225000350,GGB,26331,single,,0,경기도 군포시
225000351,곡란초등학교,곡란초등학교,곡란초등학교,,37.3727833,126.9328667,41,경기도,41410,군포시,contain,,GGB225000351,GGB,26332,single,,0,경기도 군포시
225000352,개나리후문,개나리후문,개나리후문,,37.3748667,126.9322833,41,경기도,41410,군포시,contain,,GGB225000352,GGB,26333,single,,0,경기도 군포시
225000353,개나리후문,개나리후문,개나리후문,,37.3751167,126.9316167,41,경기도,41410,군포시,contain,,GGB225000353,GGB,26334,single,,0,경기도 군포시
225000354,개나리1327동,개나리1327동,개나리1327동,,37.3746333,126.9298000,41,경기도,41410,군포시,contain,,GGB225000354,GGB,26335,single,,0,경기도 군포시
225000355,개나리1322동,개나리1322동,개나리1322동,,37.3737000,126.9293167,41,경기도,41410,군포시,contain,,GGB225000355,GGB,26336,single,,0,경기도 군포시
225000356,개나리1327동,개나리1327동,개나리1327동,,37.3744333,126.9299000,41,경기도,41410,군포시,contain,,GGB225000356,GGB,26337,single,,0,경기도 군포시
225000357,곡란중학교,곡란중학교,곡란중학교,,37.3725333,126.9286833,41,경기도,41410,군포시,contain,,GGB225000357,GGB,26338,single,,0,경기도 군포시
225000358,개나리1322동,개나리1322동,개나리1322동,,37.3732333,126.9292500,41,경기도,41410,군포시,contain,,GGB225000358,GGB,26339,single,,0,경기도 군포시
225000359,12단지목련후문,12단지목련후문,12단지목련후문,,37.3712833,126.9286167,41,경기도,41410,군포시,contain,,GGB225000359,GGB,26340,single,,0,경기도 군포시
225000360,12단지목련후문,12단지목련후문,12단지목련후문,,37.3714000,126.9288000,41,경기도,41410,군포시,contain,,GGB225000360,GGB,26341,single,,0,경기도 군포시
225000361,개나리아파트,개나리아파트,개나리아파트,,37.3727833,126.9309000,41,경기도,41410,군포시,contain,,GGB225000361,GGB,26342,single,,0,경기도 군포시
225000362,개나리아파트,개나리아파트,개나리아파트,,37.3725333,126.9309500,41,경기도,41410,군포시,contain,,GGB225000362,GGB,26343,single,,0,경기도 군포시
225000363,능안공원,능안공원,능안공원,,37.3715833,126.9298167,41,경기도,41410,군포시,contain,,GGB225000363,GGB,26344,single,,0,경기도 군포시
225000364,능안공원,능안공원,능안공원,,37.3714667,126.9300333,41,경기도,41410,군포시,contain,,GGB225000364,GGB,26345,single,,0,경기도 군포시
225000365,목련삼거리,목련삼거리,목련삼거리,,37.3703000,126.9290500,41,경기도,41410,군포시,contain,,GGB225000365,GGB,26346,single,,0,경기도 군포시
225000366,목련삼거리,목련삼거리,목련삼거리,,37.3703333,126.9293000,41,경기도,41410,군포시,contain,,GGB225000366,GGB,26347,single,,0,경기도 군포시
225000367,모란.우방아파트,모란.우방아파트,모란우방아파트,,37.3689333,126.9305833,41,경기도,41410,군포시,contain,,GGB225000367,GGB,26348,single,,0,경기도 군포시
225000368,모란.우방아파트,모란.우방아파트,모란우방아파트,,37.3694167,126.9302500,41,경기도,41410,군포시,contain,,GGB225000368,GGB,26349,single,,0,경기도 군포시
225000369,장미.백합아파트,장미.백합아파트,장미백합아파트,,37.3674333,126.9325000,41,경기도,41410,군포시,contain,,GGB225000369,GGB,26350,single,,0,경기도 군포시
225000370,장미.백합아파트,장미.백합아파트,장미백합아파트,,37.3676500,126.9326500,41,경기도,41410,군포시,contain,,GGB225000370,GGB,26351,single,,0,경기도 군포시
225000371,주공11단지,주공11단지,주공11단지,,37.3656000,126.9336333,41,경기도,41410,군포시,contain,,GGB225000371,GGB,26352,single,,0,경기도 군포시
225000372,주공11단지,주공11단지,주공11단지,,37.3659167,126.9336333,41,경기도,41410,군포시,contain,,GGB225000372,GGB,26353,single,,0,경기도 군포시
225000373,산본중학교,산본중학교,산본중학교,,37.3696000,126.9285167,41,경기도,41410,군포시,contain,,GGB225000373,GGB,26354,single,,0,경기도 군포시
225000374,산본중학교,산본중학교,산본중학교,,37.3695000,126.9286833,41,경기도,41410,군포시,contain,,GGB225000374,GGB,26355,single,,0,경기도 군포시
225000375,12단지목련,12단지목련,12단지목련,,37.3686833,126.9278833,41,경기도,41410,군포시,contain,,GGB225000375,GGB,26356,single,,0,경기도 군포시
225000376,12단지목련,12단지목련,12단지목련,,37.3683167,126.9278000,41,경기도,41410,군포시,contain,,GGB225000376,GGB,26357,single,,0,경기도 군포시
225000377,산본성당,산본성당,산본성당,,37.3673333,126.9259500,41,경기도,41410,군포시,contain,,GGB225000377,GGB,26358,single,,0,경기도 군포시
225000378,산본성당,산본성당,산본성당,,37.3671500,126.9256333,41,경기도,41410,군포시,contain,,GGB225000378,GGB,26359,single,,0,경기도 군포시
225000379,산본주택단지,산본주택단지,산본주택단지,,37.3672500,126.9239500,41,경기도,41410,군포시,contain,,GGB225000379,GGB,26360,single,,0,경기도 군포시
225000380,산본주택단지,산본주택단지,산본주택단지,,37.3671167,126.9238333,41,경기도,41410,군포시,contain,,GGB225000380,GGB,26361,single,,0,경기도 군포시
225000381,9단지한양후문,9단지한양후문,9단지한양후문,,37.3658500,126.9235500,41,경기도,41410,군포시,contain,,GGB225000381,GGB,26362,single,,0,경기도 군포시
225000382,9단지한양후문,9단지한양후문,9단지한양후문,,37.3658667,126.9231833,41,경기도,41410,군포시,contain,,GGB225000382,GGB,26363,single,,0,경기도 군포시
225000383,남천병원,남천병원,남천병원,,37.3645000,126.9256333,41,경기도,41410,군포시,contain,,GGB225000383,GGB,26364,single,,0,경기도 군포시
225000384,남천병원,남천병원,남천병원,,37.3646167,126.9252167,41,경기도,41410,군포시,contain,,GGB225000384,GGB,26365,single,,0,경기도 군포시
225000385,산본도서관,산본도서관,산본도서관,,37.3614500,126.9282667,41,경기도,41410,군포시,contain,,GGB225000385,GGB,26366,single,,0,경기도 군포시
