chain_id,chain_name,line_group,line_raw,loop,seq,station_id,phys_id,name,lat,lon,status,source,src_no,src_name
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,18,gyeongui-1269,gyeongui-1269,강매역,37.6123960,126.8445370,db,comp,1269,강매역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,19,gyeongui-1268,gyeongui-1268,한국항공대,37.6031020,126.8682910,db,comp,1268,한국항공대
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,20,gyeongui-1267,gyeongui-1267,수색역,37.5808550,126.8956810,db,comp,1267,수색역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,21,gyeongui-1266,arex-A04,디지털미디어시티역,37.5779640,126.9004210,db,renamed,1266,디엠시역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,22,gyeongui-1265,gyeongui-1265,가좌역,37.5686110,126.9148410,db,moved,1265,가좌역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,23,gyeongui-1264,arex-A03,홍대입구역,37.5575800,126.9268330,db,comp,1264,홍대입구(경의선)역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,24,gyeongui-1263,gyeongui-1263,서강대역,37.5521320,126.9353890,db,comp,1263,서강대역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,25,gyeongui-1262,arex-A02,공덕역,37.5427110,126.9521340,db,comp,1262,공덕(경의선)역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,26,gyeongui-1261,gyeongui-1261,효창공원앞역,37.5387890,126.9623390,db,comp,1261,효창공원앞역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,27,gyeongwon-1003,gyeongbu-1003,용산역,37.5298900,126.9647750,db,added,,
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,28,gyeongwon-1008,gyeongwon-1008,이촌역,37.5224760,126.9738160,db,added,,
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,29,gyeongwon-1009,gyeongwon-1009,서빙고역,37.5196100,126.9883580,db,added,,
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,30,gyeongwon-1010,gyeongwon-1010,한남역,37.5293610,127.0089840,db,added,,
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,31,gyeongwon-1011,gyeongwon-1011,옥수역,37.5405140,127.0186980,db,added,,
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,32,gyeongwon-1012,gyeongwon-1012,응봉역,37.5504330,127.0348240,db,added,,
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,33,gyeongwon-1013,bundang-1013,왕십리역,37.5617280,127.0384050,db,added,,
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,34,gyeongui-1014,gyeongui-1014,청량리역,37.5800430,127.0475880,db,added,,
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,35,gyeongui-1015,gyeongui-1015,회기역,37.5898020,127.0579360,db,added,,
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,36,gyeongui-1201,gyeongchun-1201,중랑역,37.5949480,127.0761520,db,comp,1201,중랑역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,37,gyeongui-1202,gyeongchun-1202,상봉역,37.5967540,127.0855530,db,comp,1202,상봉역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,38,gyeongui-1203,gyeongchun-1203,망우역,37.5992880,127.0923180,db,comp,1203,망우역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,39,gyeongui-1204,gyeongui-1204,양원역,37.6066220,127.1079180,db,comp,1204,양원역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,40,gyeongui-1205,gyeongui-1205,구리역,37.6032600,127.1433730,db,comp,1205,구리역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,41,gyeongui-1206,gyeongui-1206,도농역,37.6087560,127.1611050,db,comp,1206,도농역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,42,gyeongui-1207,gyeongui-1207,양정역,37.6042690,127.1946020,db,comp,1207,양정역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,43,gyeongui-1208,gyeongui-1208,덕소역,37.5868920,127.2088350,db,comp,1208,덕소역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,44,gyeongui-1209,gyeongui-1209,도심역,37.5796280,127.2227980,db,comp,1209,도심역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,45,gyeongui-1210,gyeongui-1210,팔당역,37.5473210,127.2438960,db,comp,1210,팔당역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,46,gyeongui-1211,gyeongui-1211,운길산역,37.5546590,127.3100890,db,comp,1211,운길산역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,47,gyeongui-1212,gyeongui-1212,양수역,37.5459980,127.3289480,db,comp,1212,양수역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,48,gyeongui-1213,gyeongui-1213,신원역,37.5259210,127.3727450,db,comp,1213,신원역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,49,gyeongui-1214,gyeongui-1214,국수역,37.5161710,127.3994020,db,comp,1214,국수역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,50,gyeongui-1215,gyeongui-1215,아신역,37.5139540,127.4432380,db,comp,1215,아신역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,51,gyeongui-1216,gyeongui-1216,오빈역,37.5060610,127.4740530,db,comp,1216,오빈역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,52,gyeongui-1217,gyeongui-1217,양평역,37.4926740,127.4918580,db,comp,1217,양평역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,53,gyeongui-1218,gyeongui-1218,원덕역,37.4685850,127.5474680,db,comp,1218,원덕역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,54,gyeongui-1219,gyeongui-1219,용문역,37.4820850,127.5942510,db,comp,1219,용문역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,55,gyeongui-1220,gyeongui-1220,지평역,37.4764960,127.6296810,db,comp,1220,지평역
gyeongwon,경원선,1호선,경원선,0,1,gyeongwon-1014,gyeongui-1014,청량리역,37.5805430,127.0480770,db,comp,1014,청량리역
gyeongwon,경원선,1호선,경원선,0,2,gyeongwon-1015,gyeongui-1015,회기역,37.5896020,127.0579360,db,comp,1015,회기역
gyeongwon,경원선,1호선,경원선,0,3,gyeongwon-1016,gyeongwon-1016,외대앞역,37.5961570,127.0635720,db,comp,1016,외대앞역
gyeongwon,경원선,1호선,경원선,0,4,gyeongwon-1017,gyeongwon-1017,신이문역,37.6018290,127.0673470,db,comp,1017,신이문역
gyeongwon,경원선,1호선,경원선,0,5,gyeongwon-1018,gyeongwon-1018,석계역,37.6152060,127.0655940,db,comp,1018,석계역
gyeongwon,경원선,1호선,경원선,0,6,gyeongwon-1019,gyeongchun-1019,광운대역,37.6235700,127.0618100,db,comp,1019,광운대역
gyeongwon,경원선,1호선,경원선,0,7,gyeongwon-1020,gyeongwon-1020,월계역,37.6331140,127.0588350,db,comp,1020,월계역
gyeongwon,경원선,1호선,경원선,0,8,gyeongwon-1021,gyeongwon-1021,녹천역,37.6445990,127.0514060,db,comp,1021,녹천역
gyeongwon,경원선,1호선,경원선,0,9,gyeongwon-1022,gyeongwon-1022,창동역,37.6531810,127.0476630,db,comp,1022,창동역
gyeongwon,경원선,1호선,경원선,0,10,gyeongwon-1901,gyeongwon-1901,방학역,37.6674710,127.0442950,db,comp,1901,방학역
gyeongwon,경원선,1호선,경원선,0,11,gyeongwon-1902,gyeongwon-1902,도봉역,37.6794410,127.0455210,db,comp,1902,도봉역
gyeongwon,경원선,1호선,경원선,0,12,gyeongwon-1903,gyeongwon-1903,도봉산역,37.6896030,127.0460470,db,comp,1903,도봉산역
gyeongwon,경원선,1호선,경원선,0,13,gyeongwon-1904,gyeongwon-1904,망월사역,37.7104990,127.0473610,db,comp,1904,망월사역
gyeongwon,경원선,1호선,경원선,0,14,gyeongwon-1905,gyeongwon-1905,회룡역,37.7240370,127.0473190,db,comp,1905,회룡역
gyeongwon,경원선,1호선,경원선,0,15,gyeongwon-1906,gyeongwon-1906,의정부역,37.7387300,127.0458910,db,comp,1906,의정부역
gyeongwon,경원선,1호선,경원선,0,16,gyeongwon-1907,gyeongwon-1907,가능역,37.7483620,127.0442510,db,comp,1907,가능역
gyeongwon,경원선,1호선,경원선,0,17,gyeongwon-1908,gyeongwon-1908,녹양역,37.7594160,127.0422720,db,comp,1908,녹양역
gyeongwon,경원선,1호선,경원선,0,18,gyeongwon-1909,gyeongwon-1909,양주역,37.7742810,127.0447190,db,comp,1909,양주역
gyeongwon,경원선,1호선,경원선,0,19,gyeongwon-1910,gyeongwon-1910,덕계역,37.8187610,127.0566760,db,comp,1910,덕계역
gyeongwon,경원선,1호선,경원선,0,20,gyeongwon-1911,gyeongwon-1911,덕정역,37.8432160,127.0615110,db,comp,1911,덕정역
gyeongwon,경원선,1호선,경원선,0,21,gyeongwon-1912,gyeongwon-1912,지행역,37.8923610,127.0557340,db,comp,1912,지행역
gyeongwon,경원선,1호선,경원선,0,22,gyeongwon-1913,gyeongwon-1913,동두천중앙역,37.9018180,127.0565280,db,comp,1913,동두천중앙역
gyeongwon,경원선,1호선,경원선,0,23,gyeongwon-1914,gyeongwon-1914,보산역,37.9142680,127.0571340,db,comp,1914,보산역
gyeongwon,경원선,1호선,경원선,0,24,gyeongwon-1915,gyeongwon-1915,동두천역,37.9275690,127.0548250,db,comp,1915,동두천역
gyeongwon,경원선,1호선,경원선,0,25,gyeongwon-1916,gyeongwon-1916,소요산역,37.9486080,127.0610070,db,comp,1916,소요산역
gyeongwon,경원선,1호선,경원선,0,26,gyeongwon-1917,gyeongwon-1917,청산역,37.9951380,127.0740970,db,comp,1917,청산역
gyeongwon,경원선,1호선,경원선,0,27,gyeongwon-1918,gyeongwon-1918,전곡역,38.0240410,127.0719130,db,comp,1918,전곡역
gyeongwon,경원선,1호선,경원선,0,28,gyeongwon-1919,gyeongwon-1919,연천역,38.1004850,127.0736800,db,comp,1919,연천역
gyeongin,경인선,1호선,경인선,0,1,gyeongbu-1701,gyeongbu-1701,구로역,37.5031780,126.8820370,db,added,,
gyeongin,경인선,1호선,경인선,0,2,gyeongin-1813,gyeongin-1813,구일역,37.4959730,126.8692010,db,comp,1813,구일역
gyeongin,경인선,1호선,경인선,0,3,gyeongin-1801,gyeongin-1801,개봉역,37.4946980,126.8585040,db,comp,1801,개봉역
gyeongin,경인선,1호선,경인선,0,4,gyeongin-1802,gyeongin-1802,오류동역,37.4944000,126.8445510,db,comp,1802,오류동역
gyeongin,경인선,1호선,경인선,0,5,gyeongin-1821,gyeongin-1821,온수역,37.4922670,126.8233990,db,comp,1821,온수역
gyeongin,경인선,1호선,경인선,0,6,gyeongin-1803,gyeongin-1803,역곡역,37.4851400,126.8116220,db,comp,1803,역곡역
gyeongin,경인선,1호선,경인선,0,7,gyeongin-4804,gyeongin-4804,소사역,37.4827550,126.7956540,db,comp,1814,소사역
gyeongin,경인선,1호선,경인선,0,8,gyeongin-1804,gyeongin-1804,부천역,37.4840660,126.7827790,db,comp,1804,부천역
gyeongin,경인선,1호선,경인선,0,9,gyeongin-1822,gyeongin-1822,중동역,37.4866640,126.7644740,db,comp,1822,중동역
gyeongin,경인선,1호선,경인선,0,10,gyeongin-1805,gyeongin-1805,송내역,37.4876260,126.7530450,db,comp,1805,송내역
gyeongbu,경부선,1호선,경부선,0,1,seoul1-0133,gyeongui-1251,서울역,37.5558500,126.9721030,db,comp,1001,서울역
gyeongbu,경부선,1호선,경부선,0,2,gyeongbu-1002,gyeongbu-1002,남영역,37.5405970,126.9711710,db,comp,1002,남영역
gyeongbu,경부선,1호선,경부선,0,3,gyeongbu-1003,gyeongbu-1003,용산역,37.5298900,126.9647750,db,comp,1003,용산역
gyeongbu,경부선,1호선,경부선,0,4,gyeongbu-1004,gyeongbu-1004,노량진역,37.5140720,126.9416710,db,comp,1004,노량진역
gyeongbu,경부선,1호선,경부선,0,5,gyeongbu-1005,gyeongbu-1005,대방역,37.5133920,126.9264070,db,comp,1005,대방역
gyeongbu,경부선,1호선,경부선,0,6,gyeongbu-1032,gyeongbu-1032,신길역,37.5170180,126.9177430,db,comp,1032,신길역
gyeongbu,경부선,1호선,경부선,0,7,gyeongbu-1006,gyeongbu-1006,영등포역,37.5157560,126.9074110,db,comp,1006,영등포역
gyeongbu,경부선,1호선,경부선,0,8,gyeongbu-1007,gyeongbu-1007,신도림역,37.5089830,126.8915130,db,comp,1007,신도림역
gyeongbu,경부선,1호선,경부선,0,9,gyeongbu-1701,gyeongbu-1701,구로역,37.5031780,126.8820370,db,comp,1701,구로역
gyeongbu,경부선,1호선,경부선,0,10,gyeongbu-1702,gyeongbu-1702,가산디지털단지역,37.4815680,126.8826280,db,comp,1702,가산디지털단지역
gyeongbu,경부선,1호선,경부선,0,11,gyeongbu-1714,gyeongbu-1714,독산역,37.4659940,126.8895080,db,comp,1714,독산역
gyeongbu,경부선,1호선,경부선,0,12,gyeongbu-1703,gyeongbu-1703,금천구청역,37.4557600,126.8943440,db,comp,1703,금천구청역
gyeongbu,경부선,1호선,경부선,0,13,gyeongbu-1704,gyeongbu-1704,석수역,37.4351610,126.9022330,db,comp,1704,석수역
gyeongbu,경부선,1호선,경부선,0,14,gyeongbu-1705,gyeongbu-1705,관악역,37.4195780,126.9084760,db,comp,1705,관악역
gyeongbu,경부선,1호선,경부선,0,15,gyeongbu-1706,gyeongbu-1706,안양역,37.4019290,126.9226470,db,comp,1706,안양역
gyeongbu,경부선,1호선,경부선,0,16,gyeongbu-1707,gyeongbu-1707,명학역,37.3844350,126.9355790,db,comp,1707,명학역
gyeongbu,경부선,1호선,경부선,0,17,gyeongbu-1708,ansangwacheon-1708,금정역,37.3719570,126.9434110,db,comp,1708,금정역
gyeongbu,경부선,1호선,경부선,0,18,gyeongbu-1709,gyeongbu-1709,군포역,37.3537320,126.9485170,db,comp,1709,군포역
gyeongbu,경부선,1호선,경부선,0,19,gyeongbu-1729,gyeongbu-1729,당정역,37.3433800,126.9483880,db,comp,1729,당정역
gyeongbu,경부선,1호선,경부선,0,20,gyeongbu-1710,gyeongbu-1710,의왕역,37.3206480,126.9480990,db,comp,1710,의왕역
gyeongbu,경부선,1호선,경부선,0,21,gyeongbu-1711,gyeongbu-1711,성균관대역,37.3003440,126.9708610,db,comp,1711,성균관대역
gyeongbu,경부선,1호선,경부선,0,22,gyeongbu-1712,gyeongbu-1712,화서역,37.2839900,126.9895810,db,comp,1712,화서역
gyeongbu,경부선,1호선,경부선,0,23,gyeongbu-1713,bundang-1846,수원역,37.2661620,126.9998210,db,comp,1713,수원역
gyeongbu,경부선,1호선,경부선,0,24,gyeongbu-1715,gyeongbu-1715,세류역,37.2441020,127.0137720,db,comp,1715,세류역
gyeongbu,경부선,1호선,경부선,0,25,gyeongbu-1716,gyeongbu-1716,병점역,37.2068210,127.0332680,db,comp,1716,병점역
gyeongbu,경부선,1호선,경부선,0,26,gyeongbu-1717,gyeongbu-1717,세마역,37.1872880,127.0432790,db,comp,1717,세마역
gyeongbu,경부선,1호선,경부선,0,27,gyeongbu-1718,gyeongbu-1718,오산대역,37.1694010,127.0630810,db,comp,1718,오산대역
gyeongbu,경부선,1호선,경부선,0,28,gyeongbu-1719,gyeongbu-1719,오산역,37.1454720,127.0667080,db,comp,1719,오산역
gyeongbu,경부선,1호선,경부선,0,29,gyeongbu-1720,gyeongbu-1720,진위역,37.1097710,127.0623420,db,comp,1720,진위역
gyeongbu,경부선,1호선,경부선,0,30,gyeongbu-1721,gyeongbu-1721,송탄역,37.0753760,127.0543970,db,comp,1721,송탄역
gyeongbu,경부선,1호선,경부선,0,31,gyeongbu-1722,gyeongbu-1722,서정리역,37.0564590,127.0528440,db,comp,1722,서정리역
gyeongbu,경부선,1호선,경부선,0,32,gyeongbu-1723,gyeongbu-1723,평택지제역,37.0188220,127.0702690,db,comp,1723,평택지제역
gyeongbu,경부선,1호선,경부선,0,33,gyeongbu-1724,gyeongbu-1724,평택역,36.9905590,127.0854960,db,comp,1724,평택역
seohae,서해선,서해선,서해선,0,1,seohae-1275,gyeongui-1275,일산역,37.6822310,126.7695210,db,added,,
seohae,서해선,서해선,서해선,0,2,seohae-1274,gyeongui-1274,풍산역,37.6721730,126.7863550,db,added,,
seohae,서해선,서해선,서해선,0,3,seohae-1273,gyeongui-1273,백마역,37.6583460,126.7944010,db,added,,
seohae,서해선,서해선,서해선,0,4,seohae-1272,gyeongui-1272,곡산역,37.6457290,126.8018770,db,added,,
seohae,서해선,서해선,서해선,0,5,seohae-1953,gtxa-N03,대곡역,37.6316290,126.8098020,db,added,,
seohae,서해선,서해선,서해선,0,6,seohae-1271,gyeongui-1271,능곡역,37.6187410,126.8206000,db,added,,
seohae,서해선,서해선,서해선,0,7,seohae-1980,arex-A05,김포공항역,37.5621179,126.8040560,db,comp,1980,김포공항역
seohae,서해선,서해선,서해선,0,8,seohae-1981,seohae-1981,원종역,37.5240628,126.8048386,db,comp,1981,원종역
seohae,서해선,서해선,서해선,0,9,seohae-1982,incheon7-3754,부천종합운동장역,37.5058520,126.7974980,db,comp,1982,부천종합운동장역
seohae,서해선,서해선,서해선,0,10,seohae-4804,gyeongin-4804,소사역,37.4827550,126.7950654,db,comp,4804,소사(소시)역
seohae,서해선,서해선,서해선,0,11,seohae-4805,seohae-4805,소새울역,37.4685046,126.7972280,db,comp,4805,소새울역
seohae,서해선,서해선,서해선,0,12,seohae-4806,seohae-4806,시흥대야역,37.4504787,126.7931420,db,comp,4806,시흥대야역
seohae,서해선,서해선,서해선,0,13,seohae-4807,seohae-4807,신천역,37.4391147,126.7868350,db,comp,4807,신천역
seohae,서해선,서해선,서해선,0,14,seohae-4808,seohae-4808,신현역,37.4091399,126.7878800,db,comp,4808,신현역
seohae,서해선,서해선,서해선,0,15,seohae-4809,seohae-4809,시흥시청역,37.3814109,126.8059460,db,comp,4809,시흥시청역
seohae,서해선,서해선,서해선,0,16,seohae-4810,seohae-4810,시흥능곡역,37.3699903,126.8085940,db,comp,4810,시흥능곡역
seohae,서해선,서해선,서해선,0,17,seohae-4811,seohae-4811,달미역,37.3490003,126.8093180,db,comp,4811,달미역
seohae,서해선,서해선,서해선,0,18,seohae-4812,seohae-4812,선부역,37.3345900,126.8100000,db,comp,4812,선부역
seohae,서해선,서해선,서해선,0,19,seohae-4813,ansangwacheon-1758,초지역,37.3200830,126.8080510,db,comp,4813,초지(소시)역
seohae,서해선,서해선,서해선,0,20,seohae-4814,seohae-4814,시우역,37.3130967,126.7955030,db,comp,4814,시우역
seohae,서해선,서해선,서해선,0,21,seohae-4815,seohae-4815,원시역,37.3026540,126.7867897,db,comp,4815,원시역
gtxa:북부,GTX-A 북부 (ref/gtxa_stations.csv),GTX-A,GTX-A,0,1,gtxa-N01,gtxa-N01,운정중앙,37.7161410,126.7281980,db,ref,N01,운정중앙
gtxa:북부,GTX-A 북부 (ref/gtxa_stations.csv),GTX-A,GTX-A,0,2,gtxa-N02,gtxa-N02,킨텍스,37.6652540,126.7482500,db,ref,N02,킨텍스
gtxa:북부,GTX-A 북부 (ref/gtxa_stations.csv),GTX-A,GTX-A,0,3,gtxa-N03,gtxa-N03,대곡,37.6316290,126.8110250,db,ref,N03,대곡
gtxa:북부,GTX-A 북부 (ref/gtxa_stations.csv),GTX-A,GTX-A,0,4,gtxa-N04,gtxa-N04,연신내,37.6189620,126.9211620,db,ref,N04,연신내
gtxa:북부,GTX-A 북부 (ref/gtxa_stations.csv),GTX-A,GTX-A,0,5,gtxa-N05,arex-A01,서울역,37.5522030,126.9709610,db,ref,N05,서울역
gtxa:남부,GTX-A 남부 (ref/gtxa_stations.csv),GTX-A,GTX-A,0,1,gtxa-X108,bundang-1030,수서,37.4876330,127.1011180,db,ref,X108,수서
gtxa:남부,GTX-A 남부 (ref/gtxa_stations.csv),GTX-A,GTX-A,0,2,gtxa-X109,gtxa-X109,성남,37.3947040,127.1194450,db,ref,X109,성남
gtxa:남부,GTX-A 남부 (ref/gtxa_stations.csv),GTX-A,GTX-A,0,3,gtxa-X110,bundang-1863,구성,37.2988790,127.1057730,db,ref,X110,구성
gtxa:남부,GTX-A 남부 (ref/gtxa_stations.csv),GTX-A,GTX-A,0,4,gtxa-X111,gtxa-X111,동탄,37.2000870,127.0963770,db,ref,X111,동탄
seoul5:마천,수도권 도시철도 5호선 · 마천 지선,5호선,5호선,0,1,seoul5-0548,seoul5-0548,강동,37.5358100,127.1324900,db,junction,548,강동
seoul5:마천,수도권 도시철도 5호선 · 마천 지선,5호선,5호선,0,2,seoul5-P549,seoul5-P549,둔촌동,37.5277870,127.1362190,db,comp,P549,둔촌동
seoul5:마천,수도권 도시철도 5호선 · 마천 지선,5호선,5호선,0,3,seoul5-P550,metro9-4136,올림픽공원(한국체대),37.5162170,127.1309570,db,comp,P550,올림픽공원(한국체대)
seoul5:마천,수도권 도시철도 5호선 · 마천 지선,5호선,5호선,0,4,seoul5-P551,seoul5-P551,방이,37.5087520,127.1260540,db,comp,P551,방이
seoul5:마천,수도권 도시철도 5호선 · 마천 지선,5호선,5호선,0,5,seoul5-P552,seoul3-0352,오금,37.5022280,127.1277010,db,comp,P552,오금
seoul5:마천,수도권 도시철도 5호선 · 마천 지선,5호선,5호선,0,6,seoul5-P553,seoul5-P553,개롱,37.4980970,127.1348170,db,comp,P553,개롱
seoul5:마천,수도권 도시철도 5호선 · 마천 지선,5호선,5호선,0,7,seoul5-P554,seoul5-P554,거여,37.4932080,127.1439830,db,comp,P554,거여
seoul5:마천,수도권 도시철도 5호선 · 마천 지선,5호선,5호선,0,8,seoul5-P555,seoul5-P555,마천,37.4949720,127.1527840,db,comp,P555,마천
gyeongbu:광명,경부선 · 광명 지선,1호선,경부선,0,1,gyeongbu-1703,gyeongbu-1703,금천구청역,37.4557600,126.8943440,db,junction,1703,금천구청역
gyeongbu:광명,경부선 · 광명 지선,1호선,경부선,0,2,gyeongbu-1750,gyeongbu-1750,광명역,37.4159950,126.8845230,db,comp,1750,광명역
gyeongbu:서동탄,경부선 · 서동탄 지선,1호선,경부선,0,1,gyeongbu-1716,gyeongbu-1716,병점역,37.2068210,127.0332680,db,junction,1716,병점역
gyeongbu:서동탄,경부선 · 서동탄 지선,1호선,경부선,0,2,gyeongbu-1749,gyeongbu-1749,서동탄역,37.1956750,127.0518930,db,comp,1749,서동탄역
gyeongui:서울역,경의·중앙선 · 서울역 지선,경의중앙선,경의중앙선,0,1,gyeongui-1265,gyeongui-1265,가좌역,37.5686110,126.9148410,db,junction,1265,가좌역
gyeongui:서울역,경의·중앙선 · 서울역 지선,경의중앙선,경의중앙선,0,2,gyeongui-1252,gyeongui-1252,신촌역,37.5597680,126.9423080,db,comp,1252,신촌역
gyeongui:서울역,경의·중앙선 · 서울역 지선,경의중앙선,경의중앙선,0,3,gyeongui-1251,gyeongui-1251,서울역(경의선),37.5567130,126.9713870,db,comp,1251,서울(경의선)역
gyeongchun:광운대,경춘선 · 광운대 지선,경춘선,경춘선,0,1,gyeongchun-1202,gyeongchun-1202,상봉역,37.5952540,127.0858530,db,junction,,
gyeongchun:광운대,경춘선 · 광운대 지선,경춘선,경춘선,0,2,gyeongchun-1019,gyeongchun-1019,광운대역,37.6236350,127.0619750,db,added,,
